dataset,rel_type,rel_num,augmentation,subj_position,subject,template,to_send,num_tokens_sub,unrelated_origin,corr_answer,repetition,num_tokens_obj
LAMA_Trex,Hu_original,P449,substitution_2,1,Dateline need,[X] was originally aired on [Y] .,Dateline need was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Peter much,[X] was originally aired on [Y] .,Peter much was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Lucas both,[X] was originally aired on [Y] .,Lucas both was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,True good,[X] was originally aired on [Y] .,True good was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Family case,[X] was originally aired on [Y] .,Family case was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The down,[X] was originally aired on [Y] .,The down was originally aired on,2,corpus,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Second want,[X] was originally aired on [Y] .,Second want was originally aired on,2,corpus,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The set,[X] was originally aired on [Y] .,The set was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The different,[X] was originally aired on [Y] .,The different was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Speed think,[X] was originally aired on [Y] .,Speed think was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Shredderman class,[X] was originally aired on [Y] .,Shredderman class was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Comedy while,[X] was originally aired on [Y] .,Comedy while was originally aired on,2,corpus,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Matinee found,[X] was originally aired on [Y] .,Matinee found was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Space number,[X] was originally aired on [Y] .,Space number was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,NFL go,[X] was originally aired on [Y] .,NFL go was originally aired on,2,corpus,ESPN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Crossing still,[X] was originally aired on [Y] .,Crossing still was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Pigeon three,[X] was originally aired on [Y] .,Pigeon three was originally aired on,2,corpus,BBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The long,[X] was originally aired on [Y] .,The long was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Fabulous high,[X] was originally aired on [Y] .,Fabulous high was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Nash without,[X] was originally aired on [Y] .,Nash without was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Nickelodeon take,[X] was originally aired on [Y] .,Nickelodeon take was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Merry part,[X] was originally aired on [Y] .,Merry part was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Sam off,[X] was originally aired on [Y] .,Sam off was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,History comes,[X] was originally aired on [Y] .,History comes was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The dale,[X] was originally aired on [Y] .,The dale was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The cancers,[X] was originally aired on [Y] .,The cancers was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Danny tomatoes,[X] was originally aired on [Y] .,Danny tomatoes was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Wichita nerves,[X] was originally aired on [Y] .,Wichita nerves was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Remember Daniel,[X] was originally aired on [Y] .,Remember Daniel was originally aired on,2,corpus,AMC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Ghost dread,[X] was originally aired on [Y] .,Ghost dread was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Mama async,[X] was originally aired on [Y] .,Mama async was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Gary infrared,[X] was originally aired on [Y] .,Gary infrared was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,December exchanges,[X] was originally aired on [Y] .,December exchanges was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The gun,[X] was originally aired on [Y] .,The gun was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Picket athletic,[X] was originally aired on [Y] .,Picket athletic was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,American maximize,[X] was originally aired on [Y] .,American maximize was originally aired on,2,corpus,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Square sciences,[X] was originally aired on [Y] .,Square sciences was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Reliable tomography,[X] was originally aired on [Y] .,Reliable tomography was originally aired on,2,corpus,CNN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Miami react,[X] was originally aired on [Y] .,Miami react was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Love ladder,[X] was originally aired on [Y] .,Love ladder was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,American herb,[X] was originally aired on [Y] .,American herb was originally aired on,2,corpus,CNN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,City cares,[X] was originally aired on [Y] .,City cares was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Fraternity perspectives,[X] was originally aired on [Y] .,Fraternity perspectives was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Gentle role,[X] was originally aired on [Y] .,Gentle role was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,WWE pulses,[X] was originally aired on [Y] .,WWE pulses was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,American princess,[X] was originally aired on [Y] .,American princess was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Ancient patents,[X] was originally aired on [Y] .,Ancient patents was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,California Really,[X] was originally aired on [Y] .,California Really was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Starting username,[X] was originally aired on [Y] .,Starting username was originally aired on,2,corpus,CNN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Palace softly,[X] was originally aired on [Y] .,Palace softly was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Quarterback oils,[X] was originally aired on [Y] .,Quarterback oils was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Pawn toggle,[X] was originally aired on [Y] .,Pawn toggle was originally aired on,2,corpus,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Good perturbation,[X] was originally aired on [Y] .,Good perturbation was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Michael success,[X] was originally aired on [Y] .,Michael success was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Club rot,[X] was originally aired on [Y] .,Club rot was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Bad asymptotic,[X] was originally aired on [Y] .,Bad asymptotic was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Leap explanations,[X] was originally aired on [Y] .,Leap explanations was originally aired on,2,corpus,Showtime,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The apart,[X] was originally aired on [Y] .,The apart was originally aired on,2,corpus,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Navy fields,[X] was originally aired on [Y] .,Navy fields was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,120 vent,[X] was originally aired on [Y] .,120 vent was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hidden predicting,[X] was originally aired on [Y] .,Hidden predicting was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Army files,[X] was originally aired on [Y] .,Army files was originally aired on,2,corpus,Lifetime,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The writing,[X] was originally aired on [Y] .,The writing was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Guiding half,[X] was originally aired on [Y] .,Guiding half was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Scared tan,[X] was originally aired on [Y] .,Scared tan was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,1600 emperor,[X] was originally aired on [Y] .,1600 emperor was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Captain transformations,[X] was originally aired on [Y] .,Captain transformations was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The affiliate,[X] was originally aired on [Y] .,The affiliate was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Space whatsoever,[X] was originally aired on [Y] .,Space whatsoever was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Rocket labeling,[X] was originally aired on [Y] .,Rocket labeling was originally aired on,2,corpus,Nickelodeon,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Playhouse europa,[X] was originally aired on [Y] .,Playhouse europa was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Great extinction,[X] was originally aired on [Y] .,Great extinction was originally aired on,2,corpus,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Telephone imposing,[X] was originally aired on [Y] .,Telephone imposing was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Al mother,[X] was originally aired on [Y] .,Al mother was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Video conscious,[X] was originally aired on [Y] .,Video conscious was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Early assignments,[X] was originally aired on [Y] .,Early assignments was originally aired on,2,corpus,CNN,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hearts peter,[X] was originally aired on [Y] .,Hearts peter was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Diff'rent cared,[X] was originally aired on [Y] .,Diff'rent cared was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Scooby rogers,[X] was originally aired on [Y] .,Scooby rogers was originally aired on,2,corpus,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Doomsday collect,[X] was originally aired on [Y] .,Doomsday collect was originally aired on,2,corpus,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Sorority environment,[X] was originally aired on [Y] .,Sorority environment was originally aired on,2,corpus,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Family luther,[X] was originally aired on [Y] .,Family luther was originally aired on,2,corpus,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,3-2-1 Australian English,[X] was originally aired on [Y] .,3-2-1 Australian English was originally aired on,3,P279,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Information Welsh English,[X] was originally aired on [Y] .,Information Welsh English was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Kay New Zealand English,[X] was originally aired on [Y] .,Kay New Zealand English was originally aired on,4,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,"Oddville, American English",[X] was originally aired on [Y] .,"Oddville, American English was originally aired on",3,P279,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hidden Canadian English,[X] was originally aired on [Y] .,Hidden Canadian English was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Chicago French language in Canada,[X] was originally aired on [Y] .,Chicago French language in Canada was originally aired on,5,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Arrested advanced mathematics,[X] was originally aired on [Y] .,Arrested advanced mathematics was originally aired on,3,P279,Netflix,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,H.R. Standard German,[X] was originally aired on [Y] .,H.R. Standard German was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,George social philosophy,[X] was originally aired on [Y] .,George social philosophy was originally aired on,3,P279,PBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,True philosophy of education,[X] was originally aired on [Y] .,True philosophy of education was originally aired on,4,P279,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Four food chemistry,[X] was originally aired on [Y] .,Four food chemistry was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,MTV Middle Chinese,[X] was originally aired on [Y] .,MTV Middle Chinese was originally aired on,3,P279,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The Waxiang Chinese,[X] was originally aired on [Y] .,The Waxiang Chinese was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Spicy varieties of Chinese,[X] was originally aired on [Y] .,Spicy varieties of Chinese was originally aired on,4,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Lovespring contemporary history,[X] was originally aired on [Y] .,Lovespring contemporary history was originally aired on,3,P279,Lifetime,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Real art history,[X] was originally aired on [Y] .,Real art history was originally aired on,3,P279,HBO,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Island local history,[X] was originally aired on [Y] .,Island local history was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Mega modern history,[X] was originally aired on [Y] .,Mega modern history was originally aired on,3,P279,History,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Murphy Middle Dutch,[X] was originally aired on [Y] .,Murphy Middle Dutch was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Camera Old Dutch,[X] was originally aired on [Y] .,Camera Old Dutch was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Co-Ed Vienna bread,[X] was originally aired on [Y] .,Co-Ed Vienna bread was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Howdy white bread,[X] was originally aired on [Y] .,Howdy white bread was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,TV pea soup,[X] was originally aired on [Y] .,TV pea soup was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hee peanut soup,[X] was originally aired on [Y] .,Hee peanut soup was originally aired on,3,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Empty fish soup,[X] was originally aired on [Y] .,Empty fish soup was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Nurse sociology of education,[X] was originally aired on [Y] .,Nurse sociology of education was originally aired on,4,P279,Showtime,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,"Hey, veterinary medicine",[X] was originally aired on [Y] .,"Hey, veterinary medicine was originally aired on",3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,The lapdog,[X] was originally aired on [Y] .,The lapdog was originally aired on,2,P279,CBS,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Room Recumbent bicycle,[X] was originally aired on [Y] .,Room Recumbent bicycle was originally aired on,3,P279,MTV,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Silver Roadster (bicycle),[X] was originally aired on [Y] .,Silver Roadster (bicycle) was originally aired on,3,P279,NBC,,1
LAMA_Trex,Hu_original,P449,substitution_2,1,Hull fixed-gear bicycle,[X] was originally aired on [Y] .,Hull fixed-gear bicycle was originally aired on,3,P279,NBC,,1
